Frame ID,FER Label,AU Multi,Valence,Arousal
1701,Sadness,"['upper_lip_raiser', 'lips_part']",-0.13829508423805237,-0.1707078367471695
1702,Sadness,"['lips_part', 'mouth_stretch']",-0.2140844315290451,-0.13734042644500732
1703,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.24171161651611328,-0.13511709868907928
1704,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.27172690629959106,-0.14593163132667542
1705,Sadness,['lips_part'],-0.2733127474784851,-0.18842846155166626
1706,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.1802961528301239,-0.23327066004276276
1707,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.2523253560066223,-0.2001594603061676
1708,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.3414393663406372,-0.18163374066352844
1709,Sadness,"['upper_lip_raiser', 'lower_lip_depressor', 'lips_part']",-0.2795315980911255,-0.1058870181441307
1710,Sadness,['lips_part'],-0.3495637774467468,-0.04783834517002106
1711,Sadness,"['upper_lip_raiser', 'lips_part']",-0.36669570207595825,0.052267059683799744
1712,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lips_part']",-0.2801594138145447,-0.19470274448394775
1713,Sadness,"['upper_lip_raiser', 'lips_part']",-0.358403742313385,-0.09064982831478119
1714,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lips_part', 'mouth_stretch']",-0.4080686867237091,-0.05202903598546982
1715,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.3750309944152832,-0.04885910451412201
1716,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.34064364433288574,-0.06189829856157303
1717,Sadness,"['lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.31226760149002075,-0.19748200476169586
1718,Sadness,"['lid_tightener', 'lips_part', 'mouth_stretch']",-0.29797127842903137,-0.1362341195344925
1719,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.13262754678726196,-0.2080335170030594
1720,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.3537057042121887,-0.13524320721626282
1721,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part', 'mouth_stretch']",-0.33633163571357727,-0.13412076234817505
1722,Sadness,"['upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part', 'mouth_stretch']",-0.34881508350372314,-0.14761248230934143
1723,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.29156196117401123,-0.14609771966934204
1724,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.3139790892601013,-0.07276909053325653
1725,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.3583146333694458,-0.09918582439422607
1726,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lips_part']",-0.2516661286354065,-0.10151727497577667
1727,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.3017962574958801,-0.1523432582616806
1728,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.2942793369293213,0.01410757564008236
1729,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.2585221529006958,-0.03286533057689667
1730,Sadness,"['upper_lip_raiser', 'lips_part']",-0.3830687701702118,-0.12328127771615982
1731,Sadness,['lips_part'],-0.394722044467926,-0.0785822719335556
1732,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.2839915156364441,-0.04290582239627838
1733,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.27079319953918457,-0.04258422181010246
1734,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.3419811725616455,-0.1141977533698082
1735,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part', 'mouth_stretch']",-0.28095269203186035,-0.10884500294923782
1736,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.40318983793258667,-0.004892659839242697
1737,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part', 'mouth_stretch']",-0.34083783626556396,-0.13914789259433746
1738,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part', 'mouth_stretch']",-0.20692773163318634,-0.16620513796806335
1739,Sadness,"['upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part', 'mouth_stretch']",-0.28181928396224976,-0.10835149884223938
1740,Sadness,"['cheek_raiser', 'lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.23454400897026062,-0.05195019021630287
1741,Sadness,"['cheek_raiser', 'lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part', 'mouth_stretch']",-0.1433793157339096,-0.21931487321853638
1742,Sadness,"['upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.18074560165405273,-0.2014269232749939
1743,Sadness,"['upper_lip_raiser', 'lips_part', 'mouth_stretch']",-0.012485053390264511,-0.2617954909801483
1744,Sadness,"['upper_lip_raiser', 'lips_part']",-0.12031823396682739,-0.2017928659915924
1745,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.16168057918548584,-0.1366129070520401
1746,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.06437993049621582,-0.20900654792785645
1747,Sadness,"['upper_lip_raiser', 'lips_part']",0.06145502254366875,-0.2276640087366104
1748,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.14875632524490356,-0.16587187349796295
1749,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.17837035655975342,-0.0601593479514122
1750,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.11551184952259064,-0.07540241628885269
1751,Sadness,"['upper_lip_raiser', 'lips_part']",-0.10879257321357727,0.02917630225419998
1752,Sadness,"['upper_lip_raiser', 'lips_part']",-0.1700773388147354,-0.08911170065402985
1753,Sadness,"['upper_lip_raiser', 'lips_part']",0.05685323849320412,-0.06939483433961868
1754,Sadness,"['upper_lip_raiser', 'lips_part']",-0.25280776619911194,-0.03436531871557236
1755,Sadness,"['upper_lip_raiser', 'lips_part']",-0.20034240186214447,-0.1179119125008583
1756,Sadness,"['upper_lip_raiser', 'lips_part']",-0.19272658228874207,-0.10002958029508591
1757,Sadness,"['cheek_raiser', 'lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.2134585827589035,-0.0723063126206398
1758,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part']",-0.2587372660636902,-0.07157401740550995
1759,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.06472134590148926,-0.04994611442089081
1760,Sadness,"['cheek_raiser', 'lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.09607303142547607,-0.07319856435060501
1761,Sadness,"['upper_lip_raiser', 'lips_part']",-0.11713853478431702,-0.05996072292327881
1762,Sadness,"['upper_lip_raiser', 'lips_part']",-0.04586329683661461,-0.06386365741491318
1763,Sadness,"['upper_lip_raiser', 'lips_part']",-0.23447108268737793,-0.03896781802177429
1764,Sadness,"['upper_lip_raiser', 'lips_part']",-0.13694754242897034,-0.1081002876162529
1765,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.1136055439710617,-0.15020757913589478
1766,Sadness,"['cheek_raiser', 'lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.2612241506576538,-0.03181377425789833
1767,Sadness,"['cheek_raiser', 'lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.24579542875289917,-0.08709409087896347
1768,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.16074539721012115,-0.10207515954971313
1769,Sadness,"['cheek_raiser', 'lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.10381448268890381,-0.14572778344154358
1770,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lips_part']",-0.2280322015285492,-0.15930157899856567
1771,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lips_part']",-0.21906810998916626,-0.1590791493654251
1772,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.18325458467006683,-0.17789897322654724
1773,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.19750702381134033,-0.1807965338230133
1774,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.25753065943717957,-0.19844883680343628
1775,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.27170974016189575,-0.18728391826152802
1776,Sadness,"['cheek_raiser', 'lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.07168816030025482,-0.20773029327392578
1777,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part']",-0.14439502358436584,-0.13648979365825653
1778,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part']",-0.11099371314048767,-0.08997873216867447
1779,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part']",-0.10318633913993835,-0.11259588599205017
1780,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.20151032507419586,-0.11342296749353409
1781,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.21182669699192047,-0.1854451447725296
1782,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.2553498148918152,-0.11294075846672058
1783,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",0.02152935601770878,-0.14820925891399384
1784,Sadness,"['upper_lip_raiser', 'lips_part']",-0.2703106999397278,-0.13632112741470337
1785,Sadness,"['upper_lip_raiser', 'lips_part', 'mouth_stretch']",-0.23641270399093628,-0.03820151835680008
1786,Sadness,"['upper_lip_raiser', 'lips_part', 'mouth_stretch']",-0.24576610326766968,-0.17288310825824738
1787,NA,NA,NA,NA
1788,Sadness,"['lips_part', 'mouth_stretch']",-0.31243616342544556,-0.1217113807797432
1789,NA,NA,NA,NA
1790,Sadness,"['upper_lip_raiser', 'lip_corner_puller', 'lips_part', 'mouth_stretch']",-0.2919884920120239,-0.12315570563077927
1791,Sadness,['lips_part'],-0.2225605696439743,-0.12403886765241623
1792,Sadness,"['lid_tightener', 'lips_part']",-0.21074722707271576,-0.17177560925483704
1793,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lips_part']",-0.20618551969528198,-0.1589941680431366
1794,Sadness,"['lid_tightener', 'lip_corner_puller', 'lips_part']",-0.3585377037525177,-0.15208950638771057
1795,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.28163155913352966,-0.02350832149386406
1796,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lips_part']",-0.22264721989631653,0.06776291877031326
1797,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.25748977065086365,0.05522855371236801
1798,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part', 'mouth_stretch']",-0.19640834629535675,-0.021402398124337196
1799,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part']",-0.26330363750457764,-0.03868485987186432
1800,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lower_lip_depressor', 'lips_part']",-0.1311699002981186,-0.168870210647583
1801,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lips_part']",-0.25829288363456726,-0.04106274992227554
1802,Sadness,"['upper_lip_raiser', 'lower_lip_depressor', 'lips_part']",-0.16311347484588623,-0.1617390513420105
1803,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lower_lip_depressor', 'lips_part']",-0.2595081031322479,-0.09181059151887894
1804,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lower_lip_depressor', 'lips_part']",-0.23136001825332642,-0.16632770001888275
1805,Sadness,['lips_part'],-0.38628849387168884,-0.16588035225868225
1806,Sadness,"['lower_lip_depressor', 'lips_part']",-0.24321728944778442,-0.15560105443000793
1807,Sadness,"['lower_lip_depressor', 'lips_part']",-0.3673385977745056,-0.2029648721218109
1808,Sadness,"['upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.1455318033695221,-0.20959928631782532
1809,Sadness,"['upper_lip_raiser', 'lower_lip_depressor', 'lips_part']",-0.40680086612701416,-0.186733677983284
1810,Sadness,"['upper_lip_raiser', 'lower_lip_depressor', 'lips_part']",-0.3559262752532959,-0.21181261539459229
1811,Sadness,['lips_part'],-0.3007725477218628,-0.14836786687374115
1812,Sadness,"['upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part']",-0.3762197196483612,-0.20095963776111603
1813,Sadness,"['upper_lip_raiser', 'lips_part']",-0.3732697367668152,-0.16261917352676392
1814,Sadness,"['upper_lip_raiser', 'lower_lip_depressor', 'lips_part']",-0.2596742808818817,-0.13738249242305756
1815,Sadness,"['upper_lip_raiser', 'lower_lip_depressor', 'lips_part']",-0.22623303532600403,-0.213926300406456
1816,Sadness,"['upper_lip_raiser', 'lower_lip_depressor', 'lips_part']",-0.2787770926952362,-0.18498733639717102
1817,Sadness,"['upper_lip_raiser', 'lips_part']",-0.21012292802333832,-0.2180153727531433
1818,Sadness,"['upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.17923758924007416,-0.18500374257564545
1819,Sadness,"['upper_lip_raiser', 'lower_lip_depressor', 'lips_part']",-0.15306030213832855,-0.16141197085380554
1820,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part']",-0.17090961337089539,-0.15440179407596588
1821,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part', 'mouth_stretch']",-0.2647387385368347,-0.15471623837947845
1822,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lips_part']",-0.23862898349761963,-0.15249031782150269
1823,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lower_lip_depressor', 'lips_part']",-0.177265927195549,-0.18937593698501587
1824,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lips_part']",-0.1161661297082901,-0.2114429622888565
1825,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.03576038032770157,-0.27371862530708313
1826,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",0.19106605648994446,-0.2273682951927185
1827,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.013361247256398201,-0.28112173080444336
1828,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.21270793676376343,-0.2902795374393463
1829,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.25539901852607727,-0.259876549243927
1830,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.2383982390165329,-0.27557551860809326
1831,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.24085095524787903,-0.1989256739616394
1832,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.19334280490875244,-0.2631150782108307
1833,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.1947619765996933,-0.1790623813867569
1834,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lips_part']",-0.25211358070373535,-0.13982152938842773
1835,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lip_corner_puller', 'lower_lip_depressor', 'lips_part']",-0.27014216780662537,-0.22831091284751892
1836,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lower_lip_depressor', 'lips_part']",-0.2813113033771515,-0.22403059899806976
1837,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lips_part']",-0.279232919216156,-0.18143606185913086
1838,Sadness,"['lid_tightener', 'upper_lip_raiser', 'lips_part']",0.1219845563173294,-0.18603628873825073
1839,Sadness,"['upper_lip_raiser', 'lower_lip_depressor', 'lips_part', 'mouth_stretch']",0.3196868896484375,-0.13205039501190186
1840,NA,NA,NA,NA
1841,NA,NA,NA,NA
1842,NA,NA,NA,NA
1843,NA,NA,NA,NA
1844,NA,NA,NA,NA
1845,Happiness,['lips_part'],0.4097813367843628,0.0628158375620842
1846,NA,NA,NA,NA
1847,NA,NA,NA,NA
1848,NA,NA,NA,NA
1849,NA,NA,NA,NA
1850,NA,NA,NA,NA
1851,NA,NA,NA,NA
1852,NA,NA,NA,NA
1853,NA,NA,NA,NA
1854,NA,NA,NA,NA
1855,NA,NA,NA,NA
1856,NA,NA,NA,NA
1857,NA,NA,NA,NA
1858,NA,NA,NA,NA
1859,NA,NA,NA,NA
1860,NA,NA,NA,NA
1861,NA,NA,NA,NA
1862,NA,NA,NA,NA
1863,NA,NA,NA,NA
1864,NA,NA,NA,NA
1865,NA,NA,NA,NA
1866,NA,NA,NA,NA
1867,NA,NA,NA,NA
1868,NA,NA,NA,NA
1869,NA,NA,NA,NA
1870,NA,NA,NA,NA
1871,NA,NA,NA,NA
1872,NA,NA,NA,NA
1873,NA,NA,NA,NA
1874,NA,NA,NA,NA
1875,NA,NA,NA,NA
1876,NA,NA,NA,NA
1877,NA,NA,NA,NA
1878,NA,NA,NA,NA
1879,NA,NA,NA,NA
1880,NA,NA,NA,NA
1881,NA,NA,NA,NA
1882,NA,NA,NA,NA
1883,NA,NA,NA,NA
1884,NA,NA,NA,NA
1885,NA,NA,NA,NA
1886,NA,NA,NA,NA
1887,NA,NA,NA,NA
1888,NA,NA,NA,NA
1889,NA,NA,NA,NA
1890,NA,NA,NA,NA
1891,NA,NA,NA,NA
1892,NA,NA,NA,NA
1893,NA,NA,NA,NA
1894,NA,NA,NA,NA
1895,NA,NA,NA,NA
1896,NA,NA,NA,NA
1897,NA,NA,NA,NA
1898,NA,NA,NA,NA
1899,NA,NA,NA,NA
1900,NA,NA,NA,NA
1901,NA,NA,NA,NA
1902,NA,NA,NA,NA
1903,NA,NA,NA,NA
1904,NA,NA,NA,NA
1905,NA,NA,NA,NA
1906,NA,NA,NA,NA
1907,NA,NA,NA,NA
1908,NA,NA,NA,NA
1909,NA,NA,NA,NA
1910,NA,NA,NA,NA
1911,NA,NA,NA,NA
1912,NA,NA,NA,NA
1913,NA,NA,NA,NA
1914,NA,NA,NA,NA
1915,NA,NA,NA,NA
1916,NA,NA,NA,NA
1917,NA,NA,NA,NA
1918,NA,NA,NA,NA
1919,NA,NA,NA,NA
1920,NA,NA,NA,NA
1921,NA,NA,NA,NA
1922,NA,NA,NA,NA
1923,NA,NA,NA,NA
1924,NA,NA,NA,NA
1925,NA,NA,NA,NA
1926,NA,NA,NA,NA
1927,NA,NA,NA,NA
1928,NA,NA,NA,NA
1929,NA,NA,NA,NA
1930,NA,NA,NA,NA
1931,NA,NA,NA,NA
1932,NA,NA,NA,NA
1933,NA,NA,NA,NA
1934,NA,NA,NA,NA
1935,NA,NA,NA,NA
1936,NA,NA,NA,NA
1937,NA,NA,NA,NA
1938,NA,NA,NA,NA
1939,NA,NA,NA,NA
1940,NA,NA,NA,NA
1941,NA,NA,NA,NA
1942,NA,NA,NA,NA
1943,NA,NA,NA,NA
1944,NA,NA,NA,NA
1945,NA,NA,NA,NA
1946,NA,NA,NA,NA
1947,NA,NA,NA,NA
1948,NA,NA,NA,NA
1949,NA,NA,NA,NA
1950,NA,NA,NA,NA
1951,NA,NA,NA,NA
1952,NA,NA,NA,NA
1953,NA,NA,NA,NA
1954,NA,NA,NA,NA
1955,NA,NA,NA,NA
1956,NA,NA,NA,NA
1957,NA,NA,NA,NA
1958,NA,NA,NA,NA
1959,NA,NA,NA,NA
1960,NA,NA,NA,NA
1961,NA,NA,NA,NA
1962,NA,NA,NA,NA
1963,NA,NA,NA,NA
1964,NA,NA,NA,NA
1965,NA,NA,NA,NA
1966,NA,NA,NA,NA
1967,NA,NA,NA,NA
1968,NA,NA,NA,NA
1969,NA,NA,NA,NA
1970,NA,NA,NA,NA
1971,NA,NA,NA,NA
1972,NA,NA,NA,NA
1973,NA,NA,NA,NA
1974,NA,NA,NA,NA
1975,NA,NA,NA,NA
1976,NA,NA,NA,NA
1977,NA,NA,NA,NA
1978,NA,NA,NA,NA
1979,NA,NA,NA,NA
1980,NA,NA,NA,NA
1981,NA,NA,NA,NA
1982,NA,NA,NA,NA
1983,NA,NA,NA,NA
1984,NA,NA,NA,NA
1985,NA,NA,NA,NA
1986,NA,NA,NA,NA
1987,NA,NA,NA,NA
1988,NA,NA,NA,NA
1989,NA,NA,NA,NA
1990,NA,NA,NA,NA
1991,NA,NA,NA,NA
1992,NA,NA,NA,NA
1993,NA,NA,NA,NA
1994,NA,NA,NA,NA
1995,NA,NA,NA,NA
1996,NA,NA,NA,NA
1997,NA,NA,NA,NA
1998,NA,NA,NA,NA
1999,NA,NA,NA,NA
2000,NA,NA,NA,NA
2001,NA,NA,NA,NA
2002,NA,NA,NA,NA
2003,NA,NA,NA,NA
2004,NA,NA,NA,NA
2005,NA,NA,NA,NA
2006,NA,NA,NA,NA
2007,NA,NA,NA,NA
2008,NA,NA,NA,NA
2009,NA,NA,NA,NA
2010,NA,NA,NA,NA
2011,NA,NA,NA,NA
2012,NA,NA,NA,NA
2013,NA,NA,NA,NA
2014,NA,NA,NA,NA
2015,NA,NA,NA,NA
2016,NA,NA,NA,NA
2017,NA,NA,NA,NA
2018,NA,NA,NA,NA
2019,NA,NA,NA,NA
2020,NA,NA,NA,NA
2021,NA,NA,NA,NA
2022,NA,NA,NA,NA
2023,NA,NA,NA,NA
2024,NA,NA,NA,NA
2025,NA,NA,NA,NA
2026,NA,NA,NA,NA
2027,NA,NA,NA,NA
2028,NA,NA,NA,NA
2029,Fear,['lips_part'],0.5796213150024414,0.19016452133655548
2030,NA,NA,NA,NA
2031,NA,NA,NA,NA
2032,NA,NA,NA,NA
2033,NA,NA,NA,NA
2034,NA,NA,NA,NA
2035,NA,NA,NA,NA
2036,NA,NA,NA,NA
2037,NA,NA,NA,NA
2038,NA,NA,NA,NA
2039,NA,NA,NA,NA
2040,NA,NA,NA,NA
2041,NA,NA,NA,NA
2042,NA,NA,NA,NA
2043,NA,NA,NA,NA
2044,NA,NA,NA,NA
2045,NA,NA,NA,NA
2046,NA,NA,NA,NA
2047,NA,NA,NA,NA
2048,NA,NA,NA,NA
2049,NA,NA,NA,NA
2050,NA,NA,NA,NA
2051,NA,NA,NA,NA
2052,NA,NA,NA,NA
2053,NA,NA,NA,NA
2054,NA,NA,NA,NA
2055,Fear,['lips_part'],0.425475537776947,0.08554042130708694
2056,NA,NA,NA,NA
2057,NA,NA,NA,NA
2058,NA,NA,NA,NA
2059,NA,NA,NA,NA
2060,Fear,['lips_part'],0.3584228456020355,0.16124480962753296
2061,NA,NA,NA,NA
2062,NA,NA,NA,NA
2063,NA,NA,NA,NA
2064,NA,NA,NA,NA
2065,NA,NA,NA,NA
2066,NA,NA,NA,NA
2067,NA,NA,NA,NA
2068,NA,NA,NA,NA
2069,NA,NA,NA,NA
2070,NA,NA,NA,NA
2071,NA,NA,NA,NA
2072,NA,NA,NA,NA
2073,NA,NA,NA,NA
2074,NA,NA,NA,NA
2075,NA,NA,NA,NA
2076,NA,NA,NA,NA
2077,Anger,['lips_part'],-0.3084191381931305,0.28529635071754456
2078,Anger,['right_dimpler'],-0.4068162441253662,-0.19700616598129272
2079,Anger,"['chin_raiser', 'right_dimpler']",-0.5366957187652588,0.011025601997971535
2080,Sadness,['right_dimpler'],-0.5128133296966553,-0.03374156728386879
2081,Sadness,"['chin_raiser', 'right_dimpler']",-0.5477606058120728,0.19461216032505035
2082,Sadness,"['lip_pucker', 'right_dimpler']",-0.5010449886322021,0.012806875631213188
2083,Sadness,"['chin_raiser', 'lip_pucker', 'right_dimpler']",-0.5215277075767517,0.1211332306265831
2084,Sadness,"['chin_raiser', 'lip_pucker', 'right_dimpler']",-0.5089868903160095,0.04359624534845352
2085,Sadness,"['lip_pucker', 'right_dimpler']",-0.49144816398620605,-0.003811673726886511
2086,Sadness,"['lip_pucker', 'right_dimpler']",-0.5453881621360779,-0.0894518569111824
2087,Sadness,"['lip_pucker', 'right_dimpler']",-0.5206244587898254,-0.170919269323349
2088,Sadness,"['lip_pucker', 'right_dimpler']",-0.4722258448600769,-0.22500967979431152
2089,Sadness,"['lip_pucker', 'right_dimpler']",-0.5114525556564331,-0.23900192975997925
2090,Sadness,"['lip_pucker', 'right_dimpler']",-0.42629188299179077,-0.287801593542099
2091,Sadness,"['lip_pucker', 'right_dimpler']",-0.4417417645454407,-0.21684572100639343
2092,Sadness,"['lip_pucker', 'right_dimpler']",-0.4141968786716461,-0.3579447567462921
2093,Sadness,"['lip_pucker', 'right_dimpler']",-0.41968464851379395,-0.3135124444961548
2094,Sadness,"['lip_pucker', 'right_dimpler']",-0.41327086091041565,-0.3175448477268219
2095,Neutral,"['lip_stretcher', 'right_dimpler']",-0.11424411833286285,-0.2813451588153839
2096,Anger,"['lip_stretcher', 'right_dimpler']",-0.3068554401397705,0.20073699951171875
2097,Anger,['right_dimpler'],-0.2680334448814392,0.11452824622392654
2098,Anger,['right_dimpler'],-0.25178688764572144,-0.004436864983290434
2099,Anger,[],-0.3066047132015228,-0.006038084160536528
2100,Anger,[],-0.28377360105514526,-0.06727433949708939
2101,Anger,['lip_pucker'],-0.3008602559566498,0.03906470909714699
2102,Anger,[],-0.3193371891975403,0.00908101536333561
2103,Anger,[],-0.3338996171951294,-0.05766594782471657
2104,Anger,[],-0.3690759837627411,0.11555011570453644
2105,Anger,[],-0.3586103618144989,0.13329869508743286
2106,Anger,['right_dimpler'],-0.24399018287658691,-0.07500356435775757
2107,Contempt,"['lip_pucker', 'lip_stretcher', 'right_dimpler']",-0.21021051704883575,-0.14507782459259033
2108,Sadness,"['lip_pucker', 'lip_stretcher', 'right_dimpler']",-0.347789466381073,-0.25141796469688416
2109,Sadness,"['lip_pucker', 'lip_stretcher']",-0.37025582790374756,-0.21868328750133514
